date            discharge_Q
1993-03-04	49.9	47.90	45.90	43.90
1993-03-05	46.5	44.50	42.50	40.50
1993-03-06	44	42.00	40.00	38.00
1993-03-07	44	42.00	40.00	38.00
1993-03-08	43.4	41.40	39.40	37.40
1993-03-09	42.7	40.70	38.70	36.70
1993-03-10	42.1	40.10	38.10	36.10
1993-03-11	42.1	40.10	38.10	36.10
1993-03-12	40.9	38.90	36.90	34.90
1993-03-13	40.9	38.90	36.90	34.90
1993-03-14	41.5	39.50	37.50	35.50
1993-03-15	40.9	38.90	36.90	34.90
1993-03-16	39.7	37.70	35.70	33.70
1993-03-17	42.1	40.10	38.10	36.10
1993-03-18	43.4	41.40	39.40	37.40
1993-03-19	42.1	40.10	38.10	36.10
1993-03-20	40.9	38.90	36.90	34.90
1993-03-21	44.6	42.60	40.60	38.60
1993-03-22	44	42.00	40.00	38.00
1993-03-23	45.9	43.90	41.90	39.90
1993-03-24	49.9	47.90	45.90	43.90
1993-03-25	40.9	38.90	36.90	34.90
1993-03-26	38.5	36.50	34.50	32.50
1993-03-27	35.1	33.10	31.10	29.10
1993-03-28	37.4	35.40	33.40	31.40
1993-03-29	36.3	34.30	32.30	30.30
1993-03-30	35.1	33.10	31.10	29.10
1993-03-31	34.6	32.60	30.60	28.60
1993-04-01	34	32.00	30.00	28.00
1993-04-02	33.5	31.50	29.50	27.50
1993-04-03	32.9	30.90	28.90	26.90
1993-04-04	32.4	30.40	28.40	26.40
1993-04-05	31.9	29.90	27.90	25.90
1993-04-06	31.4	29.40	27.40	25.40
1993-04-07	31.9	29.90	27.90	25.90
1993-04-08	39.7	37.70	35.70	33.70
1993-04-09	35.1	33.10	31.10	29.10
1993-04-10	32.9	30.90	28.90	26.90
1993-04-11	31.9	29.90	27.90	25.90
1993-04-12	30.9	28.90	26.90	24.90
1993-04-13	30.9	28.90	26.90	24.90
1993-04-14	32.9	30.90	28.90	26.90
1993-04-15	35.1	33.10	31.10	29.10
1993-04-16	30.9	28.90	26.90	24.90
1993-04-17	31.4	29.40	27.40	25.40
1993-04-18	35.1	33.10	31.10	29.10
1993-04-19	37.4	35.40	33.40	31.40
1993-04-20	35.1	33.10	31.10	29.10
1993-04-21	36.3	34.30	32.30	30.30
1993-04-22	40.9	38.90	36.90	34.90
1993-04-23	35.1	33.10	31.10	29.10
1993-04-24	31.4	29.40	27.40	25.40
1993-04-25	30.4	28.40	26.40	24.40
1993-04-26	34.6	32.60	30.60	28.60
1993-04-27	54.2	52.20	50.20	48.20
1993-04-28	51.3	49.30	47.30	45.30
1993-04-29	38.5	36.50	34.50	32.50
1993-04-30	36.8	34.80	32.80	30.80
1993-05-01	29.9	27.90	25.90	23.90
1993-05-02	27.1	25.10	23.10	21.10
1993-05-03	27.1	25.10	23.10	21.10
1993-05-04	29.9	27.90	25.90	23.90
1993-05-05	36.3	34.30	32.30	30.30
1993-05-06	38.5	36.50	34.50	32.50
1993-05-07	31.9	29.90	27.90	25.90
1993-05-08	34	32.00	30.00	28.00
1993-05-09	42.7	40.70	38.70	36.70
1993-05-10	55.7	53.70	51.70	49.70
1993-05-11	41.5	39.50	37.50	35.50
1993-05-12	42.1	40.10	38.10	36.10
1993-05-13	44	42.00	40.00	38.00
1993-05-14	40.9	38.90	36.90	34.90
1993-05-15	31.4	29.40	27.40	25.40
1993-05-16	34.6	32.60	30.60	28.60
1993-05-17	35.7	33.70	31.70	29.70
1993-05-18	38.5	36.50	34.50	32.50
1993-05-19	41.5	39.50	37.50	35.50
1993-05-20	41.5	39.50	37.50	35.50
1993-05-21	43.4	41.40	39.40	37.40
1993-05-22	38.5	36.50	34.50	32.50
1993-05-23	44	42.00	40.00	38.00
1993-05-24	44	42.00	40.00	38.00
1993-05-25	38.5	36.50	34.50	32.50
1993-05-26	39.7	37.70	35.70	33.70
1993-05-27	42.7	40.70	38.70	36.70
1993-05-28	43.4	41.40	39.40	37.40
1993-05-29	39.7	37.70	35.70	33.70
1993-05-30	36.3	34.30	32.30	30.30
1993-05-31	30.9	28.90	26.90	24.90
1993-06-01	29.4	27.40	25.40	23.40
1993-06-02	27.1	25.10	23.10	21.10
1993-06-03	27.1	25.10	23.10	21.10
1993-06-04	29	27.00	25.00	23.00
1993-06-05	26.6	24.60	22.60	20.60
1993-06-06	26.2	24.20	22.20	20.20
1993-06-07	26.6	24.60	22.60	20.60
1993-06-08	26.2	24.20	22.20	20.20
1993-06-09	27.1	25.10	23.10	21.10
1993-06-10	25.3	23.30	21.30	19.30
1993-06-11	24.8	22.80	20.80	18.80
1993-06-12	23.5	21.50	19.50	17.50
1993-06-13	23.5	21.50	19.50	17.50
1993-06-14	25.3	23.30	21.30	19.30
1993-06-15	25.3	23.30	21.30	19.30
1993-06-16	30.9	28.90	26.90	24.90
1993-06-17	31.9	29.90	27.90	25.90
1993-06-18	30.9	28.90	26.90	24.90
1993-06-19	26.6	24.60	22.60	20.60
1993-06-20	27.1	25.10	23.10	21.10
1993-06-21	47.8	45.80	43.80	41.80
1993-06-22	52	50.00	48.00	46.00
1993-06-23	47.8	45.80	43.80	41.80
1993-06-24	102	100.00	98.00	96.00
1993-06-25	55.7	53.70	51.70	49.70
1993-06-26	39.7	37.70	35.70	33.70
1993-06-27	42.1	40.10	38.10	36.10
1993-06-28	29.9	27.90	25.90	23.90
1993-06-29	29.4	27.40	25.40	23.40
1993-06-30	29.9	27.90	25.90	23.90
1993-07-01	28	26.00	24.00	22.00
1993-07-02	30.9	28.90	26.90	24.90
1993-07-03	29.4	27.40	25.40	23.40
1993-07-04	39.1	37.10	35.10	33.10
1993-07-05	50.6	48.60	46.60	44.60
1993-07-06	43.4	41.40	39.40	37.40
1993-07-07	35.1	33.10	31.10	29.10
1993-07-08	34	32.00	30.00	28.00
1993-07-09	38.5	36.50	34.50	32.50
1993-07-10	42.1	40.10	38.10	36.10
1993-07-11	44.6	42.60	40.60	38.60
1993-07-12	39.1	37.10	35.10	33.10
1993-07-13	34.6	32.60	30.60	28.60
1993-07-14	35.1	33.10	31.10	29.10
1993-07-15	32.4	30.40	28.40	26.40
1993-07-16	39.7	37.70	35.70	33.70
1993-07-17	39.1	37.10	35.10	33.10
1993-07-18	42.7	40.70	38.70	36.70
1993-07-19	36.8	34.80	32.80	30.80
1993-07-20	29.9	27.90	25.90	23.90
1993-07-21	27.1	25.10	23.10	21.10
1993-07-22	26.2	24.20	22.20	20.20
